t,u1,u2
2.9090e+02,1.3106e+01,1.4513e+01
2.9095e+02,1.3265e+01,1.4362e+01
2.9100e+02,1.3450e+01,1.4200e+01
2.9105e+02,1.3566e+01,1.4109e+01
2.9110e+02,1.3579e+01,1.4092e+01
2.9115e+02,1.3530e+01,1.4092e+01
2.9120e+02,1.3497e+01,1.4049e+01
2.9125e+02,1.3549e+01,1.3931e+01
2.9130e+02,1.3704e+01,1.3753e+01
2.9135e+02,1.3904e+01,1.3571e+01
2.9140e+02,1.4047e+01,1.3456e+01
2.9145e+02,1.4055e+01,1.3433e+01
2.9150e+02,1.3938e+01,1.3469e+01
2.9155e+02,1.3774e+01,1.3504e+01
2.9160e+02,1.3645e+01,1.3520e+01
2.9165e+02,1.3609e+01,1.3544e+01
2.9170e+02,1.3686e+01,1.3600e+01
2.9175e+02,1.3855e+01,1.3675e+01
2.9180e+02,1.4040e+01,1.3745e+01
2.9185e+02,1.4128e+01,1.3793e+01
2.9190e+02,1.4033e+01,1.3805e+01
2.9195e+02,1.3763e+01,1.3773e+01
2.9200e+02,1.3435e+01,1.3717e+01
2.9205e+02,1.3215e+01,1.3678e+01
2.9210e+02,1.3184e+01,1.3690e+01
2.9215e+02,1.3249e+01,1.3748e+01
2.9220e+02,1.3267e+01,1.3826e+01
2.9225e+02,1.3233e+01,1.3896e+01
2.9230e+02,1.3244e+01,1.3932e+01
2.9235e+02,1.3307e+01,1.3925e+01
2.9240e+02,1.3305e+01,1.3891e+01
2.9245e+02,1.3172e+01,1.3854e+01
2.9250e+02,1.3027e+01,1.3821e+01
2.9255e+02,1.3058e+01,1.3786e+01
2.9260e+02,1.3293e+01,1.3744e+01
2.9265e+02,1.3580e+01,1.3687e+01
2.9270e+02,1.3761e+01,1.3604e+01
2.9275e+02,1.3811e+01,1.3514e+01
2.9280e+02,1.3827e+01,1.3466e+01
2.9285e+02,1.3893e+01,1.3490e+01
2.9290e+02,1.3997e+01,1.3545e+01
2.9295e+02,1.4099e+01,1.3556e+01
2.9300e+02,1.4188e+01,1.3501e+01
2.9305e+02,1.4289e+01,1.3431e+01
2.9310e+02,1.4431e+01,1.3405e+01
2.9315e+02,1.4608e+01,1.3429e+01
2.9320e+02,1.4762e+01,1.3465e+01
2.9325e+02,1.4820e+01,1.3479e+01
2.9330e+02,1.4757e+01,1.3461e+01
2.9335e+02,1.4627e+01,1.3430e+01
2.9340e+02,1.4522e+01,1.3404e+01
2.9345e+02,1.4485e+01,1.3392e+01
2.9350e+02,1.4487e+01,1.3399e+01
2.9355e+02,1.4490e+01,1.3429e+01
2.9360e+02,1.4494e+01,1.3476e+01
2.9365e+02,1.4522e+01,1.3514e+01
2.9370e+02,1.4568e+01,1.3518e+01
2.9375e+02,1.4581e+01,1.3486e+01
2.9380e+02,1.4505e+01,1.3448e+01
2.9385e+02,1.4356e+01,1.3448e+01
2.9390e+02,1.4227e+01,1.3520e+01
2.9395e+02,1.4216e+01,1.3659e+01
2.9400e+02,1.4322e+01,1.3807e+01
2.9405e+02,1.4432e+01,1.3892e+01
2.9410e+02,1.4430e+01,1.3886e+01
2.9415e+02,1.4309e+01,1.3824e+01
2.9420e+02,1.4173e+01,1.3772e+01
2.9425e+02,1.4131e+01,1.3776e+01
2.9430e+02,1.4191e+01,1.3854e+01
2.9435e+02,1.4250e+01,1.4018e+01
2.9440e+02,1.4201e+01,1.4273e+01
2.9445e+02,1.4050e+01,1.4565e+01
2.9450e+02,1.3900e+01,1.4779e+01
2.9455e+02,1.3854e+01,1.4836e+01
2.9460e+02,1.3916e+01,1.4762e+01
2.9465e+02,1.4001e+01,1.4651e+01
2.9470e+02,1.4017e+01,1.4575e+01
2.9475e+02,1.3959e+01,1.4550e+01
2.9480e+02,1.3903e+01,1.4553e+01
2.9485e+02,1.3913e+01,1.4545e+01
2.9490e+02,1.3975e+01,1.4477e+01
2.9495e+02,1.4029e+01,1.4333e+01
2.9500e+02,1.4055e+01,1.4167e+01
2.9505e+02,1.4085e+01,1.4090e+01
2.9510e+02,1.4113e+01,1.4176e+01
2.9515e+02,1.4054e+01,1.4358e+01
2.9520e+02,1.3836e+01,1.4478e+01
2.9525e+02,1.3518e+01,1.4452e+01
2.9530e+02,1.3278e+01,1.4336e+01
2.9535e+02,1.3269e+01,1.4231e+01
2.9540e+02,1.3487e+01,1.4172e+01
2.9545e+02,1.3742e+01,1.4118e+01
2.9550e+02,1.3791e+01,1.4029e+01
2.9555e+02,1.3571e+01,1.3916e+01
2.9560e+02,1.3247e+01,1.3819e+01
2.9565e+02,1.3044e+01,1.3745e+01
2.9570e+02,1.3071e+01,1.3665e+01
2.9575e+02,1.3263e+01,1.3584e+01
2.9580e+02,1.3431e+01,1.3562e+01
2.9585e+02,1.3428e+01,1.3671e+01
2.9590e+02,1.3306e+01,1.3916e+01
2.9595e+02,1.3253e+01,1.4199e+01
2.9600e+02,1.3370e+01,1.4389e+01
2.9605e+02,1.3550e+01,1.4436e+01
2.9610e+02,1.3610e+01,1.4401e+01
2.9615e+02,1.3489e+01,1.4397e+01
2.9620e+02,1.3280e+01,1.4485e+01
2.9625e+02,1.3125e+01,1.4633e+01
2.9630e+02,1.3076e+01,1.4751e+01
2.9635e+02,1.3061e+01,1.4763e+01
2.9640e+02,1.3005e+01,1.4664e+01
2.9645e+02,1.2912e+01,1.4515e+01
2.9650e+02,1.2828e+01,1.4415e+01
2.9655e+02,1.2774e+01,1.4435e+01
2.9660e+02,1.2725e+01,1.4563e+01
2.9665e+02,1.2686e+01,1.4697e+01
2.9670e+02,1.2719e+01,1.4735e+01
2.9675e+02,1.2857e+01,1.4659e+01
2.9680e+02,1.3014e+01,1.4536e+01
2.9685e+02,1.3071e+01,1.4441e+01
2.9690e+02,1.3015e+01,1.4377e+01
2.9695e+02,1.2899e+01,1.4307e+01
2.9700e+02,1.2779e+01,1.4240e+01
2.9705e+02,1.2743e+01,1.4259e+01
2.9710e+02,1.2855e+01,1.4414e+01
2.9715e+02,1.3060e+01,1.4636e+01
2.9720e+02,1.3206e+01,1.4795e+01
2.9725e+02,1.3172e+01,1.4835e+01
2.9730e+02,1.2952e+01,1.4820e+01
2.9735e+02,1.2639e+01,1.4840e+01
2.9740e+02,1.2380e+01,1.4894e+01
2.9745e+02,1.2334e+01,1.4913e+01
2.9750e+02,1.2564e+01,1.4851e+01
2.9755e+02,1.2923e+01,1.4751e+01
2.9760e+02,1.3123e+01,1.4696e+01
2.9765e+02,1.2981e+01,1.4716e+01
2.9770e+02,1.2580e+01,1.4764e+01
2.9775e+02,1.2167e+01,1.4786e+01
2.9780e+02,1.1954e+01,1.4792e+01
2.9785e+02,1.2009e+01,1.4821e+01
2.9790e+02,1.2260e+01,1.4865e+01
2.9795e+02,1.2527e+01,1.4853e+01
2.9800e+02,1.2638e+01,1.4764e+01
2.9805e+02,1.2574e+01,1.4657e+01
2.9810e+02,1.2485e+01,1.4581e+01
2.9815e+02,1.2547e+01,1.4529e+01
2.9820e+02,1.2806e+01,1.4460e+01
2.9825e+02,1.3162e+01,1.4351e+01
2.9830e+02,1.3482e+01,1.4234e+01
2.9835e+02,1.3722e+01,1.4170e+01
2.9840e+02,1.3906e+01,1.4205e+01
2.9845e+02,1.4034e+01,1.4321e+01
2.9850e+02,1.4061e+01,1.4451e+01
2.9855e+02,1.3979e+01,1.4530e+01
2.9860e+02,1.3860e+01,1.4541e+01
2.9865e+02,1.3801e+01,1.4514e+01
2.9870e+02,1.3837e+01,1.4491e+01
2.9875e+02,1.3922e+01,1.4502e+01
2.9880e+02,1.3981e+01,1.4550e+01
2.9885e+02,1.3981e+01,1.4622e+01
2.9890e+02,1.3955e+01,1.4708e+01
2.9895e+02,1.3970e+01,1.4801e+01
2.9900e+02,1.4038e+01,1.4869e+01
2.9905e+02,1.4098e+01,1.4863e+01
2.9910e+02,1.4096e+01,1.4764e+01
2.9915e+02,1.4067e+01,1.4616e+01
2.9920e+02,1.4083e+01,1.4503e+01
2.9925e+02,1.4162e+01,1.4496e+01
2.9930e+02,1.4281e+01,1.4595e+01
2.9935e+02,1.4408e+01,1.4721e+01
2.9940e+02,1.4504e+01,1.4777e+01
2.9945e+02,1.4527e+01,1.4747e+01
2.9950e+02,1.4468e+01,1.4701e+01
2.9955e+02,1.4382e+01,1.4717e+01
2.9960e+02,1.4354e+01,1.4796e+01
2.9965e+02,1.4409e+01,1.4879e+01
2.9970e+02,1.4479e+01,1.4920e+01
2.9975e+02,1.4466e+01,1.4905e+01
2.9980e+02,1.4358e+01,1.4833e+01
2.9985e+02,1.4250e+01,1.4721e+01
2.9990e+02,1.4216e+01,1.4618e+01
2.9995e+02,1.4209e+01,1.4578e+01
3.0000e+02,1.4141e+01,1.4609e+01
3.0005e+02,1.4022e+01,1.4655e+01
3.0010e+02,1.3954e+01,1.4660e+01
3.0015e+02,1.3988e+01,1.4627e+01
3.0020e+02,1.4054e+01,1.4604e+01
3.0025e+02,1.4068e+01,1.4617e+01
3.0030e+02,1.4054e+01,1.4633e+01
3.0035e+02,1.4126e+01,1.4608e+01
3.0040e+02,1.4325e+01,1.4547e+01
3.0045e+02,1.4557e+01,1.4496e+01
3.0050e+02,1.4682e+01,1.4500e+01
3.0055e+02,1.4665e+01,1.4572e+01
3.0060e+02,1.4592e+01,1.4671e+01
3.0065e+02,1.4563e+01,1.4729e+01
3.0070e+02,1.4607e+01,1.4694e+01
3.0075e+02,1.4688e+01,1.4578e+01
3.0080e+02,1.4756e+01,1.4452e+01
3.0085e+02,1.4775e+01,1.4380e+01
3.0090e+02,1.4735e+01,1.4358e+01
3.0095e+02,1.4656e+01,1.4330e+01
3.0100e+02,1.4592e+01,1.4269e+01
3.0105e+02,1.4577e+01,1.4215e+01
3.0110e+02,1.4588e+01,1.4220e+01
3.0115e+02,1.4567e+01,1.4270e+01
3.0120e+02,1.4495e+01,1.4302e+01
3.0125e+02,1.4416e+01,1.4286e+01
3.0130e+02,1.4389e+01,1.4260e+01
3.0135e+02,1.4434e+01,1.4266e+01
3.0140e+02,1.4517e+01,1.4281e+01
3.0145e+02,1.4591e+01,1.4262e+01
3.0150e+02,1.4632e+01,1.4221e+01
3.0155e+02,1.4662e+01,1.4212e+01
3.0160e+02,1.4703e+01,1.4267e+01
3.0165e+02,1.4747e+01,1.4374e+01
3.0170e+02,1.4754e+01,1.4499e+01
3.0175e+02,1.4721e+01,1.4608e+01
3.0180e+02,1.4731e+01,1.4667e+01
3.0185e+02,1.4893e+01,1.4671e+01
3.0190e+02,1.5221e+01,1.4685e+01
3.0195e+02,1.5589e+01,1.4790e+01
3.0200e+02,1.5826e+01,1.4959e+01
3.0205e+02,1.5874e+01,1.5077e+01
3.0210e+02,1.5829e+01,1.5106e+01
3.0215e+02,1.5820e+01,1.5124e+01
3.0220e+02,1.5880e+01,1.5202e+01
3.0225e+02,1.5971e+01,1.5282e+01
3.0230e+02,1.6051e+01,1.5243e+01
3.0235e+02,1.6103e+01,1.5059e+01
3.0240e+02,1.6123e+01,1.4851e+01
3.0245e+02,1.6105e+01,1.4763e+01
3.0250e+02,1.6050e+01,1.4830e+01
3.0255e+02,1.5967e+01,1.4979e+01
3.0260e+02,1.5867e+01,1.5114e+01
3.0265e+02,1.5775e+01,1.5180e+01
3.0270e+02,1.5722e+01,1.5177e+01
3.0275e+02,1.5712e+01,1.5139e+01
3.0280e+02,1.5707e+01,1.5106e+01
3.0285e+02,1.5672e+01,1.5108e+01
3.0290e+02,1.5643e+01,1.5142e+01
3.0295e+02,1.5699e+01,1.5160e+01
3.0300e+02,1.5852e+01,1.5102e+01
3.0305e+02,1.6011e+01,1.4947e+01
3.0310e+02,1.6064e+01,1.4749e+01
3.0315e+02,1.5990e+01,1.4623e+01
3.0320e+02,1.5859e+01,1.4649e+01
3.0325e+02,1.5743e+01,1.4776e+01
3.0330e+02,1.5668e+01,1.4842e+01
3.0335e+02,1.5611e+01,1.4740e+01
3.0340e+02,1.5533e+01,1.4540e+01
3.0345e+02,1.5410e+01,1.4413e+01
3.0350e+02,1.5271e+01,1.4447e+01
3.0355e+02,1.5192e+01,1.4576e+01
3.0360e+02,1.5234e+01,1.4690e+01
3.0365e+02,1.5377e+01,1.4781e+01
3.0370e+02,1.5534e+01,1.4928e+01
3.0375e+02,1.5620e+01,1.5162e+01
3.0380e+02,1.5611e+01,1.5399e+01
3.0385e+02,1.5561e+01,1.5497e+01
3.0390e+02,1.5563e+01,1.5391e+01
3.0395e+02,1.5672e+01,1.5171e+01
3.0400e+02,1.5851e+01,1.4987e+01
3.0405e+02,1.5965e+01,1.4907e+01
3.0410e+02,1.5893e+01,1.4882e+01
3.0415e+02,1.5664e+01,1.4839e+01
3.0420e+02,1.5449e+01,1.4784e+01
3.0425e+02,1.5378e+01,1.4796e+01
3.0430e+02,1.5402e+01,1.4937e+01
3.0435e+02,1.5369e+01,1.5159e+01
3.0440e+02,1.5215e+01,1.5321e+01
3.0445e+02,1.5025e+01,1.5311e+01
3.0450e+02,1.4917e+01,1.5168e+01
3.0455e+02,1.4920e+01,1.5064e+01
3.0460e+02,1.4964e+01,1.5150e+01
3.0465e+02,1.4960e+01,1.5394e+01
3.0470e+02,1.4888e+01,1.5613e+01
3.0475e+02,1.4800e+01,1.5673e+01
3.0480e+02,1.4757e+01,1.5626e+01
3.0485e+02,1.4756e+01,1.5628e+01
3.0490e+02,1.4750e+01,1.5752e+01
3.0495e+02,1.4736e+01,1.5922e+01
3.0500e+02,1.4748e+01,1.6018e+01
3.0505e+02,1.4781e+01,1.6001e+01
3.0510e+02,1.4785e+01,1.5903e+01
3.0515e+02,1.4744e+01,1.5780e+01
3.0520e+02,1.4681e+01,1.5705e+01
3.0525e+02,1.4605e+01,1.5734e+01
3.0530e+02,1.4509e+01,1.5852e+01
3.0535e+02,1.4436e+01,1.5969e+01
3.0540e+02,1.4473e+01,1.6000e+01
3.0545e+02,1.4626e+01,1.5933e+01
3.0550e+02,1.4780e+01,1.5801e+01
3.0555e+02,1.4821e+01,1.5646e+01
3.0560e+02,1.4731e+01,1.5502e+01
3.0565e+02,1.4573e+01,1.5411e+01
3.0570e+02,1.4433e+01,1.5411e+01
3.0575e+02,1.4395e+01,1.5490e+01
3.0580e+02,1.4489e+01,1.5583e+01
3.0585e+02,1.4642e+01,1.5659e+01
3.0590e+02,1.4721e+01,1.5750e+01
3.0595e+02,1.4676e+01,1.5873e+01
3.0600e+02,1.4582e+01,1.5987e+01
3.0605e+02,1.4542e+01,1.6029e+01
3.0610e+02,1.4590e+01,1.5985e+01
3.0615e+02,1.4730e+01,1.5895e+01
3.0620e+02,1.4972e+01,1.5788e+01
3.0625e+02,1.5256e+01,1.5635e+01
3.0630e+02,1.5438e+01,1.5404e+01
3.0635e+02,1.5411e+01,1.5124e+01
3.0640e+02,1.5216e+01,1.4891e+01
3.0645e+02,1.4986e+01,1.4803e+01
3.0650e+02,1.4827e+01,1.4879e+01
3.0655e+02,1.4801e+01,1.5034e+01
3.0660e+02,1.4945e+01,1.5130e+01
3.0665e+02,1.5205e+01,1.5117e+01
3.0670e+02,1.5410e+01,1.5086e+01
3.0675e+02,1.5391e+01,1.5153e+01
3.0680e+02,1.5150e+01,1.5301e+01
3.0685e+02,1.4866e+01,1.5369e+01
3.0690e+02,1.4709e+01,1.5214e+01
3.0695e+02,1.4665e+01,1.4883e+01
3.0700e+02,1.4578e+01,1.4593e+01
3.0705e+02,1.4346e+01,1.4531e+01
3.0710e+02,1.4048e+01,1.4680e+01
3.0715e+02,1.3869e+01,1.4869e+01
3.0720e+02,1.3932e+01,1.4955e+01
3.0725e+02,1.4190e+01,1.4927e+01
3.0730e+02,1.4482e+01,1.4849e+01
3.0735e+02,1.4677e+01,1.4773e+01
3.0740e+02,1.4762e+01,1.4719e+01
3.0745e+02,1.4804e+01,1.4704e+01
3.0750e+02,1.4850e+01,1.4728e+01
3.0755e+02,1.4891e+01,1.4750e+01
3.0760e+02,1.4897e+01,1.4716e+01
3.0765e+02,1.4859e+01,1.4614e+01
3.0770e+02,1.4794e+01,1.4481e+01
3.0775e+02,1.4726e+01,1.4361e+01
3.0780e+02,1.4667e+01,1.4288e+01
3.0785e+02,1.4621e+01,1.4293e+01
3.0790e+02,1.4597e+01,1.4384e+01
3.0795e+02,1.4607e+01,1.4505e+01
3.0800e+02,1.4629e+01,1.4562e+01
3.0805e+02,1.4600e+01,1.4515e+01
3.0810e+02,1.4474e+01,1.4425e+01
3.0815e+02,1.4280e+01,1.4385e+01
3.0820e+02,1.4087e+01,1.4415e+01
3.0825e+02,1.3916e+01,1.4447e+01
3.0830e+02,1.3734e+01,1.4409e+01
3.0835e+02,1.3545e+01,1.4318e+01
3.0840e+02,1.3434e+01,1.4268e+01
3.0845e+02,1.3476e+01,1.4323e+01
3.0850e+02,1.3639e+01,1.4432e+01
3.0855e+02,1.3817e+01,1.4490e+01
3.0860e+02,1.3947e+01,1.4466e+01
3.0865e+02,1.4056e+01,1.4438e+01
3.0870e+02,1.4189e+01,1.4499e+01
3.0875e+02,1.4328e+01,1.4636e+01
3.0880e+02,1.4385e+01,1.4736e+01
3.0885e+02,1.4335e+01,1.4711e+01
3.0890e+02,1.4279e+01,1.4581e+01
3.0895e+02,1.4296e+01,1.4421e+01
3.0900e+02,1.4363e+01,1.4264e+01
3.0905e+02,1.4427e+01,1.4113e+01
3.0910e+02,1.4417e+01,1.4003e+01
3.0915e+02,1.4305e+01,1.3987e+01
3.0920e+02,1.4170e+01,1.4044e+01
3.0925e+02,1.4115e+01,1.4063e+01
3.0930e+02,1.4143e+01,1.3956e+01
3.0935e+02,1.4170e+01,1.3782e+01
3.0940e+02,1.4133e+01,1.3682e+01
3.0945e+02,1.4068e+01,1.3701e+01
3.0950e+02,1.4057e+01,1.3738e+01
3.0955e+02,1.4111e+01,1.3695e+01
3.0960e+02,1.4151e+01,1.3619e+01
3.0965e+02,1.4103e+01,1.3646e+01
3.0970e+02,1.3983e+01,1.3805e+01
3.0975e+02,1.3885e+01,1.3933e+01
3.0980e+02,1.3898e+01,1.3853e+01
3.0985e+02,1.4023e+01,1.3588e+01
3.0990e+02,1.4157e+01,1.3358e+01
3.0995e+02,1.4199e+01,1.3367e+01
3.1000e+02,1.4156e+01,1.3586e+01
3.1005e+02,1.4101e+01,1.3770e+01
3.1010e+02,1.4059e+01,1.3698e+01
3.1015e+02,1.3988e+01,1.3377e+01
3.1020e+02,1.3893e+01,1.2997e+01
3.1025e+02,1.3863e+01,1.2738e+01
3.1030e+02,1.3957e+01,1.2650e+01
3.1035e+02,1.4104e+01,1.2669e+01
3.1040e+02,1.4163e+01,1.2703e+01
3.1045e+02,1.4071e+01,1.2696e+01
3.1050e+02,1.3902e+01,1.2650e+01
3.1055e+02,1.3766e+01,1.2605e+01
3.1060e+02,1.3722e+01,1.2631e+01
3.1065e+02,1.3761e+01,1.2775e+01
3.1070e+02,1.3839e+01,1.2998e+01
3.1075e+02,1.3896e+01,1.3193e+01
3.1080e+02,1.3883e+01,1.3279e+01
3.1085e+02,1.3809e+01,1.3258e+01
3.1090e+02,1.3729e+01,1.3197e+01
3.1095e+02,1.3690e+01,1.3149e+01
3.1100e+02,1.3702e+01,1.3106e+01
3.1105e+02,1.3744e+01,1.3056e+01
3.1110e+02,1.3785e+01,1.3037e+01
3.1115e+02,1.3817e+01,1.3118e+01
3.1120e+02,1.3840e+01,1.3289e+01
3.1125e+02,1.3841e+01,1.3440e+01
3.1130e+02,1.3797e+01,1.3459e+01
3.1135e+02,1.3715e+01,1.3336e+01
3.1140e+02,1.3628e+01,1.3130e+01
3.1145e+02,1.3561e+01,1.2888e+01
3.1150e+02,1.3510e+01,1.2642e+01
3.1155e+02,1.3482e+01,1.2460e+01
3.1160e+02,1.3496e+01,1.2424e+01
3.1165e+02,1.3534e+01,1.2532e+01
3.1170e+02,1.3548e+01,1.2659e+01
3.1175e+02,1.3531e+01,1.2702e+01
3.1180e+02,1.3548e+01,1.2716e+01
3.1185e+02,1.3656e+01,1.2841e+01
3.1190e+02,1.3817e+01,1.3103e+01
3.1195e+02,1.3931e+01,1.3330e+01
3.1200e+02,1.3952e+01,1.3328e+01
3.1205e+02,1.3935e+01,1.3094e+01
3.1210e+02,1.3948e+01,1.2802e+01
3.1215e+02,1.3984e+01,1.2607e+01
3.1220e+02,1.3973e+01,1.2546e+01
3.1225e+02,1.3876e+01,1.2590e+01
3.1230e+02,1.3738e+01,1.2722e+01
3.1235e+02,1.3634e+01,1.2933e+01
3.1240e+02,1.3560e+01,1.3165e+01
3.1245e+02,1.3387e+01,1.3315e+01
3.1250e+02,1.3002e+01,1.3310e+01
3.1255e+02,1.2495e+01,1.3173e+01
3.1260e+02,1.2096e+01,1.3001e+01
3.1265e+02,1.1984e+01,1.2899e+01
3.1270e+02,1.2175e+01,1.2932e+01
3.1275e+02,1.2455e+01,1.3065e+01
3.1280e+02,1.2564e+01,1.3158e+01
3.1285e+02,1.2495e+01,1.3069e+01
3.1290e+02,1.2501e+01,1.2806e+01
3.1295e+02,1.2797e+01,1.2529e+01
3.1300e+02,1.3268e+01,1.2414e+01
3.1305e+02,1.3545e+01,1.2512e+01
3.1310e+02,1.3390e+01,1.2731e+01
3.1315e+02,1.2937e+01,1.2931e+01
3.1320e+02,1.2526e+01,1.3044e+01
3.1325e+02,1.2385e+01,1.3090e+01
3.1330e+02,1.2469e+01,1.3120e+01
3.1335e+02,1.2574e+01,1.3161e+01
3.1340e+02,1.2564e+01,1.3222e+01
3.1345e+02,1.2480e+01,1.3290e+01
3.1350e+02,1.2441e+01,1.3323e+01
3.1355e+02,1.2490e+01,1.3279e+01
3.1360e+02,1.2557e+01,1.3181e+01
3.1365e+02,1.2556e+01,1.3135e+01
3.1370e+02,1.2475e+01,1.3239e+01
3.1375e+02,1.2370e+01,1.3484e+01
3.1380e+02,1.2355e+01,1.3742e+01
3.1385e+02,1.2533e+01,1.3869e+01
3.1390e+02,1.2883e+01,1.3821e+01
3.1395e+02,1.3272e+01,1.3669e+01
3.1400e+02,1.3509e+01,1.3522e+01
3.1405e+02,1.3466e+01,1.3458e+01
3.1410e+02,1.3220e+01,1.3486e+01
3.1415e+02,1.2962e+01,1.3553e+01
3.1420e+02,1.2844e+01,1.3575e+01
3.1425e+02,1.2893e+01,1.3493e+01
3.1430e+02,1.2986e+01,1.3316e+01
3.1435e+02,1.2948e+01,1.3117e+01
3.1440e+02,1.2753e+01,1.3001e+01
3.1445e+02,1.2598e+01,1.3077e+01
3.1450e+02,1.2684e+01,1.3371e+01
3.1455e+02,1.2971e+01,1.3748e+01
3.1460e+02,1.3199e+01,1.3985e+01
3.1465e+02,1.3129e+01,1.3967e+01
3.1470e+02,1.2754e+01,1.3775e+01
3.1475e+02,1.2302e+01,1.3576e+01
3.1480e+02,1.2064e+01,1.3455e+01
3.1485e+02,1.2186e+01,1.3389e+01
3.1490e+02,1.2583e+01,1.3332e+01
3.1495e+02,1.3009e+01,1.3278e+01
3.1500e+02,1.3238e+01,1.3236e+01
3.1505e+02,1.3207e+01,1.3189e+01
3.1510e+02,1.3008e+01,1.3104e+01
3.1515e+02,1.2766e+01,1.2988e+01
3.1520e+02,1.2563e+01,1.2895e+01
3.1525e+02,1.2423e+01,1.2857e+01
3.1530e+02,1.2321e+01,1.2858e+01
3.1535e+02,1.2239e+01,1.2890e+01
3.1540e+02,1.2203e+01,1.2992e+01
3.1545e+02,1.2214e+01,1.3191e+01
3.1550e+02,1.2167e+01,1.3413e+01
3.1555e+02,1.1925e+01,1.3512e+01
3.1560e+02,1.1498e+01,1.3408e+01
3.1565e+02,1.1086e+01,1.3175e+01
3.1570e+02,1.0874e+01,1.2967e+01
3.1575e+02,1.0814e+01,1.2874e+01
3.1580e+02,1.0765e+01,1.2864e+01
3.1585e+02,1.0724e+01,1.2849e+01
3.1590e+02,1.0810e+01,1.2800e+01
3.1595e+02,1.1123e+01,1.2750e+01
3.1600e+02,1.1561e+01,1.2720e+01
3.1605e+02,1.1866e+01,1.2686e+01
3.1610e+02,1.1926e+01,1.2630e+01
3.1615e+02,1.1895e+01,1.2585e+01
3.1620e+02,1.1957e+01,1.2603e+01
3.1625e+02,1.2107e+01,1.2677e+01
3.1630e+02,1.2191e+01,1.2745e+01
3.1635e+02,1.2123e+01,1.2764e+01
3.1640e+02,1.1984e+01,1.2749e+01
3.1645e+02,1.1904e+01,1.2735e+01
3.1650e+02,1.1906e+01,1.2731e+01
3.1655e+02,1.1910e+01,1.2739e+01
3.1660e+02,1.1867e+01,1.2776e+01
3.1665e+02,1.1819e+01,1.2831e+01
3.1670e+02,1.1827e+01,1.2842e+01
3.1675e+02,1.1866e+01,1.2765e+01
3.1680e+02,1.1843e+01,1.2666e+01
3.1685e+02,1.1705e+01,1.2684e+01
3.1690e+02,1.1505e+01,1.2860e+01
3.1695e+02,1.1333e+01,1.3050e+01
3.1700e+02,1.1226e+01,1.3075e+01
3.1705e+02,1.1129e+01,1.2935e+01
3.1710e+02,1.0971e+01,1.2794e+01
3.1715e+02,1.0812e+01,1.2773e+01
3.1720e+02,1.0801e+01,1.2821e+01
3.1725e+02,1.0982e+01,1.2805e+01
3.1730e+02,1.1232e+01,1.2680e+01
3.1735e+02,1.1407e+01,1.2528e+01
3.1740e+02,1.1484e+01,1.2466e+01
3.1745e+02,1.1573e+01,1.2513e+01
3.1750e+02,1.1770e+01,1.2578e+01
3.1755e+02,1.2016e+01,1.2555e+01
3.1760e+02,1.2161e+01,1.2427e+01
3.1765e+02,1.2155e+01,1.2251e+01
3.1770e+02,1.2105e+01,1.2087e+01
3.1775e+02,1.2140e+01,1.1969e+01
3.1780e+02,1.2280e+01,1.1929e+01
3.1785e+02,1.2435e+01,1.1991e+01
3.1790e+02,1.2499e+01,1.2107e+01
3.1795e+02,1.2448e+01,1.2177e+01
3.1800e+02,1.2382e+01,1.2151e+01
3.1805e+02,1.2444e+01,1.2098e+01
3.1810e+02,1.2661e+01,1.2133e+01
3.1815e+02,1.2889e+01,1.2283e+01
3.1820e+02,1.2963e+01,1.2450e+01
3.1825e+02,1.2876e+01,1.2522e+01
3.1830e+02,1.2788e+01,1.2476e+01
3.1835e+02,1.2830e+01,1.2366e+01
3.1840e+02,1.2979e+01,1.2263e+01
3.1845e+02,1.3114e+01,1.2221e+01
3.1850e+02,1.3128e+01,1.2257e+01
3.1855e+02,1.2998e+01,1.2324e+01
3.1860e+02,1.2790e+01,1.2362e+01
3.1865e+02,1.2630e+01,1.2347e+01
3.1870e+02,1.2636e+01,1.2286e+01
3.1875e+02,1.2811e+01,1.2195e+01
3.1880e+02,1.3014e+01,1.2101e+01
3.1885e+02,1.3082e+01,1.2058e+01
3.1890e+02,1.2996e+01,1.2112e+01
3.1895e+02,1.2873e+01,1.2243e+01
3.1900e+02,1.2824e+01,1.2344e+01
3.1905e+02,1.2855e+01,1.2301e+01
3.1910e+02,1.2904e+01,1.2132e+01
3.1915e+02,1.2931e+01,1.2021e+01
3.1920e+02,1.2935e+01,1.2151e+01
3.1925e+02,1.2925e+01,1.2469e+01
3.1930e+02,1.2901e+01,1.2664e+01
3.1935e+02,1.2862e+01,1.2453e+01
3.1940e+02,1.2834e+01,1.1912e+01
3.1945e+02,1.2868e+01,1.1489e+01
3.1950e+02,1.2977e+01,1.1651e+01
3.1955e+02,1.3083e+01,1.2434e+01
3.1960e+02,1.3097e+01,1.3335e+01
3.1965e+02,1.3022e+01,1.3727e+01
3.1970e+02,1.2963e+01,1.3420e+01
3.1975e+02,1.3007e+01,1.2817e+01
3.1980e+02,1.3118e+01,1.2467e+01
3.1985e+02,1.3197e+01,1.2550e+01
3.1990e+02,1.3209e+01,1.2834e+01
3.1995e+02,1.3217e+01,1.3054e+01
3.2000e+02,1.3295e+01,1.3156e+01
