t,x1,y1,z1,x2,y2,z2
9.810000e+02,5.264419e-02,5.185798e-02,5.242550e-02,2.914001e-02,6.596884e-02,3.473488e-02
9.815000e+02,5.234912e-02,5.206467e-02,4.863774e-02,2.911642e-02,6.607004e-02,2.566139e-02
9.820000e+02,5.319415e-02,5.448465e-02,4.827496e-02,3.020473e-02,6.839976e-02,2.200105e-02
9.825000e+02,5.178027e-02,5.492290e-02,4.566662e-02,2.836422e-02,6.894320e-02,2.304454e-02
9.830000e+02,5.172645e-02,5.544786e-02,4.492072e-02,2.846202e-02,6.953082e-02,2.553998e-02
9.835000e+02,5.263520e-02,5.287114e-02,4.890547e-02,2.943003e-02,6.702891e-02,3.349611e-02
9.840000e+02,5.163570e-02,5.341353e-02,4.459866e-02,2.776092e-02,6.751986e-02,2.563048e-02
9.845000e+02,5.162413e-02,5.409038e-02,4.898154e-02,2.790914e-02,6.806079e-02,2.336966e-02
9.850000e+02,5.207841e-02,5.547476e-02,4.665740e-02,2.910564e-02,6.941731e-02,2.139528e-02
9.855000e+02,5.227768e-02,5.414088e-02,4.911123e-02,2.880090e-02,6.815941e-02,2.683665e-02
9.860000e+02,5.137013e-02,5.384297e-02,4.674462e-02,2.786966e-02,6.800403e-02,3.049049e-02
9.865000e+02,5.143557e-02,5.464276e-02,5.215543e-02,2.841661e-02,6.882677e-02,3.636804e-02
9.870000e+02,5.276450e-02,5.619294e-02,5.627058e-02,2.944764e-02,7.023362e-02,3.427877e-02
9.875000e+02,5.166887e-02,5.457752e-02,5.432395e-02,2.815565e-02,6.855029e-02,2.807807e-02
9.880000e+02,5.194536e-02,5.519754e-02,4.857417e-02,2.879807e-02,6.918419e-02,2.360787e-02
9.885000e+02,5.198863e-02,5.413075e-02,4.316906e-02,2.913202e-02,6.824029e-02,2.516826e-02
9.890000e+02,5.246857e-02,5.536722e-02,4.913166e-02,2.960332e-02,6.956245e-02,3.539770e-02
9.895000e+02,5.224871e-02,5.706707e-02,4.756991e-02,2.903225e-02,7.115918e-02,2.832399e-02
9.900000e+02,5.170154e-02,5.771115e-02,4.909317e-02,2.859320e-02,7.165702e-02,2.233842e-02
9.905000e+02,5.282642e-02,5.399754e-02,4.914886e-02,2.964627e-02,6.791777e-02,2.264689e-02
9.910000e+02,5.193489e-02,5.551198e-02,5.061802e-02,2.837845e-02,6.958060e-02,2.983641e-02
9.915000e+02,5.085266e-02,5.771852e-02,4.655441e-02,2.771562e-02,7.195868e-02,3.387103e-02
9.920000e+02,5.196271e-02,5.716140e-02,4.818861e-02,2.928635e-02,7.134015e-02,3.333735e-02
9.925000e+02,5.149122e-02,5.390129e-02,4.995203e-02,2.796469e-02,6.787801e-02,2.355095e-02
9.930000e+02,5.144062e-02,5.452146e-02,4.926933e-02,2.767443e-02,6.841295e-02,1.951784e-02
9.935000e+02,5.092932e-02,5.660689e-02,5.089728e-02,2.776278e-02,7.058503e-02,2.370243e-02
9.940000e+02,5.215379e-02,5.687397e-02,4.253678e-02,2.865277e-02,7.109496e-02,3.050932e-02
9.945000e+02,5.239669e-02,5.758967e-02,5.008239e-02,2.883267e-02,7.188521e-02,4.089234e-02
9.950000e+02,5.141703e-02,5.638386e-02,5.056287e-02,2.845358e-02,7.044403e-02,2.796323e-02
9.955000e+02,5.248167e-02,5.506226e-02,4.955592e-02,2.924506e-02,6.893111e-02,2.039605e-02
9.960000e+02,5.317003e-02,5.483967e-02,5.693047e-02,2.968980e-02,6.870709e-02,2.730187e-02
9.965000e+02,5.282175e-02,5.613389e-02,5.225639e-02,2.941431e-02,7.027423e-02,3.554031e-02
9.970000e+02,5.321336e-02,5.434117e-02,4.083988e-02,2.987398e-02,6.855693e-02,2.983075e-02
9.975000e+02,5.262312e-02,5.401870e-02,4.212081e-02,2.956175e-02,6.810547e-02,2.332640e-02
9.980000e+02,5.163478e-02,5.479190e-02,4.710590e-02,2.847814e-02,6.877311e-02,2.198127e-02
9.985000e+02,5.257811e-02,5.386160e-02,5.078890e-02,2.955869e-02,6.772946e-02,2.085356e-02
9.990000e+02,5.321029e-02,5.440097e-02,5.050325e-02,3.034853e-02,6.846908e-02,3.149713e-02
9.995000e+02,5.119021e-02,5.651869e-02,4.842309e-02,2.778946e-02,7.070893e-02,3.323209e-02
1.000000e+03,5.064618e-02,5.567234e-02,5.220705e-02,2.730355e-02,6.982154e-02,3.403081e-02
1.000500e+03,5.337785e-02,5.395609e-02,4.729073e-02,3.049216e-02,6.795012e-02,2.585244e-02
1.001000e+03,5.120451e-02,5.320575e-02,5.137393e-02,2.785008e-02,6.712152e-02,2.297256e-02
1.001500e+03,5.121261e-02,5.586202e-02,4.952150e-02,2.799191e-02,6.997666e-02,3.055433e-02
1.002000e+03,5.244745e-02,5.428946e-02,5.179531e-02,2.938688e-02,6.837598e-02,3.242988e-02
1.002500e+03,5.220075e-02,5.368107e-02,4.790133e-02,2.857391e-02,6.780017e-02,2.945020e-02
1.003000e+03,5.143299e-02,5.341148e-02,4.839701e-02,2.763805e-02,6.750492e-02,2.726693e-02
1.003500e+03,5.206480e-02,5.339905e-02,5.059879e-02,2.878430e-02,6.733588e-02,2.367554e-02
1.004000e+03,5.477500e-02,5.575313e-02,4.170257e-02,3.162834e-02,6.977344e-02,2.339473e-02
1.004500e+03,5.167163e-02,5.674403e-02,4.351156e-02,2.835161e-02,7.084262e-02,2.498319e-02
1.005000e+03,5.241211e-02,5.397816e-02,4.467205e-02,2.902772e-02,6.806233e-02,2.708857e-02
1.005500e+03,5.431576e-02,5.431932e-02,5.323422e-02,3.098760e-02,6.831321e-02,3.105818e-02
1.006000e+03,5.275081e-02,5.777739e-02,5.063689e-02,2.932683e-02,7.170756e-02,2.373695e-02
1.006500e+03,5.211387e-02,5.967215e-02,5.410644e-02,2.865600e-02,7.378998e-02,3.449414e-02
1.007000e+03,5.187277e-02,5.538913e-02,5.308176e-02,2.894414e-02,6.949874e-02,3.341064e-02
1.007500e+03,5.343132e-02,5.462907e-02,5.327091e-02,3.060528e-02,6.875324e-02,3.599612e-02
1.008000e+03,5.168701e-02,5.581679e-02,4.856341e-02,2.829379e-02,6.990497e-02,2.862960e-02
1.008500e+03,4.970978e-02,5.583925e-02,5.013525e-02,2.658548e-02,6.981825e-02,2.317329e-02
1.009000e+03,5.295327e-02,5.584530e-02,5.250769e-02,3.004014e-02,6.987468e-02,3.093280e-02
1.009500e+03,5.243645e-02,5.701321e-02,4.241140e-02,2.896610e-02,7.104105e-02,2.153380e-02
1.010000e+03,4.973216e-02,5.562019e-02,4.214387e-02,2.637730e-02,6.980562e-02,2.538742e-02
1.010500e+03,5.208820e-02,5.535837e-02,4.497402e-02,2.938829e-02,6.945469e-02,2.661804e-02
1.011000e+03,5.267694e-02,6.173984e-02,5.224761e-02,2.973720e-02,7.575457e-02,2.964466e-02
1.011500e+03,5.062375e-02,6.058096e-02,4.256871e-02,2.730988e-02,7.466029e-02,2.251411e-02
1.012000e+03,5.096728e-02,5.384509e-02,5.010838e-02,2.756702e-02,6.786239e-02,2.517963e-02
1.012500e+03,5.424240e-02,5.460891e-02,5.310398e-02,3.074487e-02,6.860542e-02,3.126930e-02
1.013000e+03,5.258838e-02,6.043330e-02,4.925764e-02,2.897175e-02,7.450912e-02,3.015951e-02
1.013500e+03,5.030962e-02,5.574987e-02,5.079680e-02,2.702376e-02,6.990210e-02,3.223960e-02
1.014000e+03,5.490983e-02,5.317068e-02,4.988041e-02,3.184465e-02,6.714157e-02,2.842382e-02
1.014500e+03,5.275590e-02,5.502676e-02,5.860112e-02,2.965451e-02,6.894303e-02,3.071569e-02
1.015000e+03,5.031985e-02,5.683646e-02,4.282390e-02,2.651317e-02,7.094893e-02,2.244171e-02
1.015500e+03,5.272054e-02,5.580978e-02,4.018326e-02,2.925334e-02,6.992281e-02,2.368654e-02
1.016000e+03,5.410863e-02,5.443435e-02,4.487998e-02,3.130479e-02,6.855057e-02,3.039696e-02
1.016500e+03,4.950786e-02,5.815549e-02,5.019194e-02,2.603639e-02,7.224821e-02,2.717946e-02
1.017000e+03,4.957214e-02,5.330974e-02,4.556011e-02,2.649002e-02,6.724506e-02,1.645143e-02
1.017500e+03,5.429907e-02,5.217363e-02,5.282383e-02,3.174685e-02,6.613208e-02,2.925413e-02
1.018000e+03,5.112729e-02,5.642542e-02,5.580822e-02,2.741997e-02,7.062002e-02,3.912890e-02
1.018500e+03,5.004586e-02,5.539718e-02,4.347984e-02,2.658013e-02,6.965715e-02,3.090356e-02
1.019000e+03,5.292959e-02,5.255214e-02,4.884128e-02,3.022718e-02,6.653871e-02,2.534032e-02
1.019500e+03,5.239243e-02,5.335610e-02,4.572432e-02,2.899964e-02,6.726784e-02,1.885114e-02
1.020000e+03,4.989482e-02,5.287533e-02,5.355285e-02,2.653567e-02,6.690746e-02,2.797270e-02
1.020500e+03,5.227174e-02,5.246529e-02,5.051166e-02,2.927512e-02,6.667219e-02,3.699559e-02
1.021000e+03,5.361485e-02,5.621659e-02,4.525192e-02,3.028783e-02,7.037795e-02,3.215104e-02
1.021500e+03,5.061383e-02,5.555024e-02,5.531965e-02,2.708965e-02,6.962095e-02,3.300199e-02
1.022000e+03,5.168098e-02,5.170057e-02,6.024754e-02,2.787800e-02,6.566240e-02,3.312120e-02
1.022500e+03,5.520523e-02,5.321113e-02,4.712138e-02,3.184284e-02,6.705025e-02,1.875047e-02
1.023000e+03,5.116063e-02,5.845867e-02,4.235826e-02,2.834731e-02,7.263293e-02,2.636838e-02
1.023500e+03,5.213730e-02,5.732859e-02,4.659509e-02,2.871493e-02,7.147015e-02,2.922748e-02
1.024000e+03,5.404587e-02,5.208636e-02,4.199231e-02,3.071054e-02,6.610973e-02,2.188696e-02
1.024500e+03,5.283406e-02,5.411131e-02,4.697868e-02,2.976633e-02,6.813843e-02,2.534639e-02
1.025000e+03,5.140739e-02,5.618136e-02,4.611550e-02,2.757068e-02,7.015422e-02,2.045323e-02
1.025500e+03,5.234556e-02,5.381493e-02,5.116290e-02,2.883469e-02,6.790065e-02,3.229581e-02
1.026000e+03,5.235664e-02,5.560337e-02,5.092972e-02,2.990442e-02,6.969063e-02,3.178822e-02
1.026500e+03,5.232787e-02,5.769520e-02,4.425451e-02,2.920143e-02,7.179265e-02,2.610187e-02
1.027000e+03,5.225732e-02,5.439703e-02,5.095205e-02,2.874910e-02,6.844365e-02,2.905183e-02
1.027500e+03,5.204349e-02,5.479199e-02,6.293997e-02,2.912423e-02,6.877700e-02,3.655739e-02
1.028000e+03,5.236458e-02,6.299314e-02,4.811355e-02,2.922765e-02,7.708734e-02,2.900725e-02
1.028500e+03,5.268640e-02,5.850319e-02,4.923562e-02,2.922799e-02,7.258924e-02,3.036800e-02
1.029000e+03,5.220841e-02,5.174639e-02,5.812611e-02,2.925273e-02,6.582720e-02,3.739520e-02
1.029500e+03,5.257414e-02,5.527822e-02,4.327106e-02,2.950512e-02,6.928109e-02,2.088020e-02
1.030000e+03,5.238368e-02,5.987488e-02,4.110039e-02,2.919809e-02,7.387600e-02,1.861619e-02
1.030500e+03,5.225718e-02,5.746269e-02,4.390226e-02,2.894748e-02,7.153870e-02,2.477596e-02
1.031000e+03,5.139273e-02,5.327835e-02,4.629513e-02,2.797325e-02,6.735034e-02,2.566607e-02
1.031500e+03,5.283877e-02,5.683267e-02,4.496673e-02,2.975176e-02,7.091187e-02,2.709283e-02
1.032000e+03,5.225713e-02,5.922763e-02,4.568686e-02,2.880355e-02,7.328081e-02,2.546453e-02
1.032500e+03,5.109865e-02,5.645712e-02,5.485024e-02,2.780693e-02,7.048497e-02,3.071011e-02
1.033000e+03,5.316291e-02,5.672450e-02,5.889372e-02,3.049588e-02,7.075484e-02,3.741721e-02
1.033500e+03,5.361624e-02,5.703310e-02,5.022642e-02,2.995626e-02,7.097713e-02,2.553769e-02
1.034000e+03,5.149985e-02,5.498363e-02,4.585143e-02,2.775892e-02,6.909082e-02,2.689409e-02
1.034500e+03,5.329968e-02,5.458381e-02,5.087933e-02,3.056588e-02,6.868493e-02,3.412548e-02
1.035000e+03,5.296525e-02,5.610872e-02,4.754954e-02,2.951021e-02,7.015020e-02,2.724523e-02
1.035500e+03,5.190782e-02,5.396652e-02,4.727276e-02,2.837119e-02,6.801107e-02,2.594273e-02
1.036000e+03,5.176345e-02,5.343981e-02,5.218777e-02,2.921957e-02,6.737008e-02,2.463385e-02
1.036500e+03,5.327368e-02,5.452531e-02,4.841269e-02,2.996784e-02,6.852967e-02,2.579744e-02
1.037000e+03,5.130336e-02,5.266554e-02,3.538896e-02,2.758386e-02,6.685469e-02,2.083307e-02
1.037500e+03,5.144519e-02,5.486614e-02,3.917223e-02,2.836649e-02,6.904487e-02,2.402141e-02
1.038000e+03,5.377683e-02,5.677515e-02,5.694035e-02,3.068705e-02,7.082396e-02,3.588598e-02
1.038500e+03,5.046575e-02,5.304460e-02,6.476953e-02,2.723310e-02,6.696920e-02,3.408575e-02
1.039000e+03,5.194171e-02,5.025979e-02,5.102303e-02,2.853577e-02,6.421289e-02,2.497298e-02
1.039500e+03,5.262614e-02,5.518019e-02,4.313219e-02,2.944260e-02,6.935168e-02,2.939807e-02
1.040000e+03,5.066132e-02,5.633840e-02,4.923211e-02,2.751299e-02,7.060412e-02,3.689926e-02
1.040500e+03,5.165170e-02,5.088447e-02,4.721222e-02,2.776724e-02,6.492934e-02,2.455488e-02
1.041000e+03,5.300694e-02,4.911455e-02,4.854799e-02,2.948826e-02,6.294140e-02,1.757973e-02
1.041500e+03,5.144804e-02,5.325100e-02,5.120045e-02,2.861103e-02,6.727905e-02,2.783013e-02
1.042000e+03,5.133346e-02,5.337303e-02,5.159551e-02,2.774289e-02,6.760949e-02,3.745093e-02
1.042500e+03,5.351561e-02,5.267278e-02,4.690611e-02,2.990689e-02,6.688331e-02,3.489420e-02
1.043000e+03,5.225605e-02,5.479727e-02,4.669668e-02,2.942870e-02,6.881658e-02,2.383106e-02
1.043500e+03,5.274083e-02,5.409304e-02,5.788445e-02,2.921996e-02,6.794766e-02,2.619713e-02
1.044000e+03,5.389054e-02,5.256500e-02,4.858846e-02,3.010078e-02,6.650750e-02,2.308905e-02
1.044500e+03,5.121222e-02,5.552882e-02,3.080225e-02,2.835228e-02,6.963272e-02,1.253550e-02
1.045000e+03,5.146536e-02,5.888460e-02,3.926533e-02,2.872310e-02,7.315756e-02,2.899913e-02
1.045500e+03,5.334170e-02,5.365471e-02,6.074956e-02,2.993230e-02,6.775154e-02,4.097576e-02
1.046000e+03,5.065442e-02,5.073223e-02,5.431307e-02,2.736605e-02,6.468006e-02,2.523378e-02
1.046500e+03,5.116200e-02,5.499173e-02,4.527548e-02,2.810358e-02,6.900658e-02,2.075071e-02
1.047000e+03,5.358231e-02,6.004998e-02,4.638589e-02,3.020325e-02,7.416573e-02,2.950738e-02
1.047500e+03,5.140974e-02,5.714199e-02,4.700492e-02,2.797140e-02,7.145333e-02,3.684110e-02
1.048000e+03,5.102589e-02,5.503953e-02,5.090777e-02,2.817302e-02,6.906686e-02,2.616670e-02
1.048500e+03,5.431711e-02,5.614094e-02,5.644405e-02,3.133702e-02,6.998189e-02,2.678520e-02
1.049000e+03,5.246483e-02,6.041210e-02,6.235426e-02,2.895913e-02,7.442352e-02,3.869822e-02
1.049500e+03,5.027395e-02,6.147189e-02,5.615789e-02,2.690544e-02,7.566483e-02,3.871118e-02
1.050000e+03,5.398633e-02,5.803425e-02,4.218385e-02,3.089355e-02,7.221639e-02,3.038534e-02
1.050500e+03,5.314652e-02,5.382201e-02,4.574753e-02,2.962520e-02,6.783624e-02,2.406464e-02
1.051000e+03,5.003859e-02,5.733419e-02,5.206082e-02,2.666118e-02,7.138109e-02,2.707167e-02
1.051500e+03,5.286411e-02,5.879895e-02,3.597529e-02,2.997037e-02,7.269789e-02,9.862325e-03
1.052000e+03,5.378519e-02,5.723465e-02,3.291991e-02,3.091333e-02,7.121526e-02,1.197408e-02
1.052500e+03,5.013113e-02,5.621792e-02,4.526739e-02,2.654348e-02,7.044575e-02,3.004116e-02
1.053000e+03,5.194436e-02,5.610971e-02,5.882998e-02,2.839779e-02,7.019953e-02,3.783930e-02
1.053500e+03,5.410070e-02,5.807753e-02,5.113955e-02,3.133282e-02,7.210201e-02,3.116958e-02
1.054000e+03,5.080228e-02,5.675554e-02,4.615122e-02,2.718103e-02,7.077262e-02,2.173837e-02
1.054500e+03,5.132926e-02,5.789022e-02,4.860381e-02,2.801059e-02,7.194018e-02,2.591699e-02
1.055000e+03,5.312608e-02,5.750610e-02,4.553981e-02,3.103367e-02,7.154776e-02,2.658821e-02
1.055500e+03,5.118906e-02,5.363712e-02,5.135166e-02,2.754932e-02,6.770527e-02,2.956880e-02
1.056000e+03,5.192570e-02,5.527016e-02,5.515785e-02,2.828769e-02,6.950898e-02,4.184622e-02
1.056500e+03,5.502504e-02,5.936421e-02,6.912265e-02,3.227395e-02,7.334493e-02,4.657136e-02
1.057000e+03,5.014813e-02,5.491192e-02,4.986102e-02,2.641356e-02,6.886828e-02,2.169483e-02
1.057500e+03,5.056012e-02,5.004212e-02,4.342967e-02,2.717887e-02,6.407868e-02,2.001599e-02
1.058000e+03,5.627109e-02,5.465178e-02,5.274928e-02,3.348946e-02,6.864892e-02,3.344900e-02
1.058500e+03,5.155331e-02,5.480725e-02,4.157826e-02,2.821475e-02,6.911989e-02,3.269548e-02
1.059000e+03,5.025406e-02,5.264108e-02,3.363418e-02,2.699710e-02,6.676157e-02,1.408838e-02
1.059500e+03,5.591855e-02,5.453754e-02,4.303773e-02,3.233342e-02,6.826663e-02,1.101953e-02
1.060000e+03,5.175355e-02,5.321827e-02,5.842938e-02,2.810581e-02,6.714707e-02,2.947860e-02
1.060500e+03,4.901119e-02,5.144511e-02,5.445044e-02,2.607824e-02,6.563820e-02,3.513423e-02
1.061000e+03,5.388161e-02,5.424049e-02,4.072692e-02,3.024266e-02,6.849385e-02,3.248984e-02
1.061500e+03,5.442628e-02,5.511517e-02,3.857852e-02,3.109329e-02,6.921261e-02,2.341239e-02
1.062000e+03,4.834751e-02,5.166176e-02,5.422102e-02,2.561376e-02,6.569918e-02,2.648322e-02
1.062500e+03,5.252906e-02,4.787597e-02,5.308927e-02,2.844979e-02,6.168122e-02,1.962006e-02
1.063000e+03,5.602513e-02,5.148201e-02,5.430485e-02,3.228119e-02,6.542615e-02,3.104672e-02
1.063500e+03,4.769866e-02,5.575640e-02,5.895417e-02,2.494766e-02,7.016156e-02,4.822837e-02
1.064000e+03,5.248156e-02,5.371019e-02,5.316923e-02,2.896542e-02,6.799129e-02,4.295736e-02
1.064500e+03,5.495972e-02,5.441489e-02,3.785369e-02,3.181251e-02,6.835494e-02,1.581862e-02
1.065000e+03,4.858468e-02,5.443183e-02,4.831880e-02,2.581226e-02,6.833406e-02,1.649898e-02
1.065500e+03,5.173293e-02,5.060559e-02,5.947626e-02,2.801608e-02,6.457115e-02,3.186397e-02
1.066000e+03,5.413160e-02,5.623164e-02,4.502528e-02,3.083058e-02,7.029587e-02,2.675066e-02
1.066500e+03,5.027004e-02,5.924798e-02,3.655142e-02,2.722496e-02,7.351654e-02,2.560349e-02
1.067000e+03,5.096407e-02,5.163627e-02,4.377698e-02,2.757473e-02,6.583034e-02,2.790544e-02
1.067500e+03,5.330808e-02,5.176417e-02,6.041303e-02,3.038239e-02,6.567415e-02,3.244613e-02
1.068000e+03,5.294178e-02,5.751139e-02,4.652483e-02,2.967611e-02,7.139007e-02,1.807867e-02
1.068500e+03,5.096764e-02,5.666141e-02,4.582337e-02,2.749932e-02,7.075700e-02,2.521797e-02
1.069000e+03,5.560148e-02,5.500876e-02,4.800549e-02,3.262011e-02,6.910101e-02,3.303540e-02
1.069500e+03,5.348766e-02,5.593857e-02,4.348921e-02,2.961292e-02,7.007319e-02,2.802676e-02
1.070000e+03,4.882544e-02,5.718537e-02,4.420609e-02,2.548668e-02,7.127920e-02,2.095936e-02
1.070500e+03,5.503265e-02,5.662429e-02,6.088726e-02,3.256682e-02,7.050392e-02,3.446753e-02
1.071000e+03,5.353838e-02,5.798679e-02,6.764613e-02,2.971193e-02,7.199269e-02,4.368607e-02
1.071500e+03,4.914959e-02,6.041761e-02,4.517672e-02,2.576173e-02,7.462696e-02,2.770723e-02
1.072000e+03,5.231076e-02,5.720574e-02,4.002444e-02,2.959980e-02,7.129952e-02,2.233946e-02
1.072500e+03,5.439479e-02,5.535160e-02,4.378021e-02,3.058326e-02,6.942055e-02,2.611684e-02
1.073000e+03,4.916504e-02,5.950297e-02,5.385686e-02,2.595372e-02,7.357375e-02,2.971297e-02
1.073500e+03,5.221094e-02,5.778299e-02,4.524253e-02,2.958082e-02,7.169827e-02,1.860661e-02
1.074000e+03,5.527368e-02,5.333146e-02,4.665365e-02,3.178686e-02,6.725636e-02,2.295412e-02
1.074500e+03,4.985821e-02,5.675276e-02,5.015922e-02,2.683066e-02,7.094684e-02,3.294669e-02
1.075000e+03,4.991601e-02,5.626874e-02,4.626582e-02,2.651517e-02,7.054225e-02,3.274048e-02
1.075500e+03,5.507628e-02,5.543529e-02,4.351325e-02,3.166252e-02,6.943508e-02,2.325182e-02
1.076000e+03,5.282434e-02,5.813947e-02,4.735612e-02,3.010849e-02,7.210618e-02,2.381150e-02
1.076500e+03,4.928951e-02,5.860740e-02,5.706220e-02,2.578540e-02,7.256233e-02,2.706285e-02
1.077000e+03,5.482550e-02,5.467441e-02,4.651749e-02,3.176896e-02,6.868629e-02,2.639483e-02
1.077500e+03,5.365959e-02,5.581249e-02,4.648985e-02,3.101561e-02,6.997855e-02,3.358568e-02
1.078000e+03,5.135098e-02,5.765723e-02,5.247469e-02,2.735427e-02,7.185252e-02,3.644082e-02
1.078500e+03,5.286836e-02,5.420788e-02,5.706971e-02,2.940459e-02,6.822163e-02,3.339957e-02
1.079000e+03,5.367852e-02,5.039947e-02,5.007336e-02,3.067412e-02,6.417797e-02,1.773941e-02
1.079500e+03,5.274467e-02,5.389105e-02,4.331949e-02,2.895125e-02,6.795613e-02,2.318712e-02
1.080000e+03,5.133841e-02,5.502426e-02,4.780466e-02,2.832490e-02,6.924698e-02,3.428073e-02
1.080500e+03,5.231675e-02,5.155550e-02,4.797682e-02,2.930212e-02,6.572061e-02,3.291315e-02
1.081000e+03,5.202986e-02,5.552102e-02,4.244496e-02,2.835991e-02,6.956484e-02,2.087408e-02
1.081500e+03,5.134174e-02,5.568531e-02,5.542413e-02,2.802669e-02,6.952717e-02,2.278108e-02
1.082000e+03,5.277666e-02,5.083710e-02,5.658480e-02,2.929642e-02,6.484360e-02,3.312885e-02
1.082500e+03,5.251327e-02,5.139828e-02,4.331213e-02,2.908422e-02,6.552904e-02,2.711210e-02
1.083000e+03,5.297589e-02,5.804790e-02,4.150315e-02,3.021343e-02,7.228635e-02,3.152713e-02
1.083500e+03,5.205211e-02,5.381310e-02,4.505412e-02,2.868739e-02,6.789610e-02,2.498952e-02
1.084000e+03,5.316555e-02,4.707955e-02,5.831063e-02,2.973265e-02,6.090176e-02,2.606622e-02
1.084500e+03,5.368329e-02,5.266672e-02,4.997229e-02,3.055359e-02,6.656634e-02,2.395225e-02
1.085000e+03,5.229262e-02,5.843746e-02,5.048115e-02,2.848377e-02,7.253243e-02,3.097499e-02
1.085500e+03,5.170409e-02,5.245211e-02,5.391009e-02,2.846092e-02,6.676167e-02,4.430222e-02
1.086000e+03,5.304541e-02,5.141906e-02,4.695857e-02,3.038414e-02,6.554782e-02,3.060795e-02
1.086500e+03,5.315539e-02,5.593332e-02,4.025912e-02,2.951784e-02,6.980362e-02,1.141290e-02
1.087000e+03,5.143689e-02,5.458626e-02,4.793439e-02,2.828164e-02,6.851443e-02,1.961293e-02
1.087500e+03,5.273960e-02,5.276352e-02,5.651610e-02,2.987026e-02,6.678368e-02,3.254857e-02
1.088000e+03,5.438363e-02,5.886233e-02,4.224759e-02,3.052304e-02,7.308441e-02,3.175758e-02
1.088500e+03,5.108573e-02,5.693116e-02,4.420449e-02,2.768922e-02,7.117899e-02,3.052923e-02
1.089000e+03,5.115900e-02,5.397192e-02,5.046258e-02,2.826951e-02,6.799619e-02,2.547996e-02
1.089500e+03,5.394277e-02,5.714589e-02,5.416167e-02,3.057595e-02,7.103197e-02,2.584414e-02
1.090000e+03,5.080574e-02,5.752456e-02,5.171892e-02,2.763021e-02,7.151719e-02,2.525988e-02
1.090500e+03,5.085033e-02,5.528792e-02,4.706215e-02,2.758976e-02,6.950097e-02,3.139088e-02
1.091000e+03,5.418578e-02,5.518431e-02,4.686547e-02,3.078439e-02,6.933136e-02,3.278847e-02
1.091500e+03,5.275321e-02,5.852699e-02,4.680049e-02,2.961310e-02,7.260158e-02,2.757937e-02
1.092000e+03,4.982702e-02,5.669476e-02,5.022514e-02,2.630461e-02,7.073424e-02,2.517350e-02
1.092500e+03,5.545727e-02,5.580207e-02,5.839241e-02,3.255391e-02,6.966368e-02,3.096631e-02
1.093000e+03,5.372143e-02,6.144256e-02,5.465300e-02,3.110552e-02,7.550956e-02,3.587069e-02
1.093500e+03,5.006037e-02,5.867622e-02,3.347441e-02,2.633186e-02,7.282341e-02,1.616986e-02
1.094000e+03,5.461996e-02,5.341759e-02,4.015323e-02,3.140406e-02,6.749197e-02,2.374336e-02
1.094500e+03,5.434708e-02,5.933350e-02,5.152717e-02,3.157465e-02,7.335556e-02,3.159874e-02
1.095000e+03,5.055929e-02,6.007033e-02,5.751141e-02,2.677161e-02,7.399381e-02,2.713681e-02
1.095500e+03,5.159886e-02,5.257788e-02,5.136066e-02,2.848750e-02,6.660254e-02,2.815529e-02
1.096000e+03,5.499839e-02,5.525830e-02,4.725339e-02,3.233325e-02,6.926140e-02,2.807385e-02
1.096500e+03,5.186989e-02,6.076039e-02,4.447826e-02,2.840012e-02,7.499709e-02,3.230599e-02
1.097000e+03,4.824727e-02,5.475596e-02,4.636690e-02,2.487557e-02,6.895840e-02,2.793269e-02
1.097500e+03,5.556032e-02,5.348160e-02,5.527759e-02,3.229703e-02,6.728185e-02,2.565582e-02
1.098000e+03,5.239638e-02,5.804343e-02,5.274267e-02,2.905430e-02,7.198559e-02,2.682459e-02
1.098500e+03,4.899457e-02,5.588056e-02,5.401258e-02,2.573453e-02,6.998010e-02,3.114447e-02
1.099000e+03,5.393462e-02,5.053240e-02,3.691515e-02,3.058052e-02,6.471325e-02,2.587101e-02
1.099500e+03,5.310872e-02,5.401998e-02,4.479746e-02,3.013168e-02,6.815749e-02,3.040357e-02
1.100000e+03,4.995262e-02,5.783408e-02,5.547187e-02,2.672666e-02,7.189292e-02,3.117986e-02
1.100500e+03,5.273646e-02,5.230563e-02,5.101072e-02,2.883068e-02,6.616834e-02,2.113721e-02
1.101000e+03,5.590159e-02,4.996807e-02,4.358093e-02,3.274402e-02,6.379578e-02,1.659580e-02
1.101500e+03,4.933985e-02,5.610894e-02,4.157530e-02,2.641574e-02,7.040069e-02,2.959455e-02
1.102000e+03,5.235377e-02,5.564527e-02,5.165448e-02,2.878458e-02,6.988720e-02,3.956541e-02
1.102500e+03,5.562291e-02,5.114249e-02,5.719392e-02,3.254689e-02,6.511777e-02,3.591950e-02
1.103000e+03,5.105733e-02,5.296665e-02,5.838965e-02,2.798728e-02,6.684874e-02,2.795842e-02
1.103500e+03,5.061033e-02,5.175390e-02,4.997739e-02,2.673987e-02,6.568080e-02,2.047064e-02
1.104000e+03,5.514517e-02,5.299089e-02,4.850978e-02,3.168913e-02,6.712212e-02,3.541255e-02
1.104500e+03,5.275651e-02,5.622533e-02,3.880456e-02,2.984200e-02,7.041664e-02,2.793914e-02
1.105000e+03,4.749224e-02,5.425843e-02,4.458638e-02,2.420963e-02,6.847393e-02,2.646142e-02
